,0,1,2,3,4,5,6,7,8,9,10
409,246.245452881,224.772445679,170.501022339,126.518981934,226.824752808,187.201766968,175.992660522,111.052581787,199.842498779,137.990188599,164.267486572
410,180.81288147,171.416473389,111.220481873,185.530410767,192.538604736,215.888092041,158.378036499,149.620193481,229.116622925,159.209060669,159.430077986
411,164.471191406,151.08303833,243.980575562,223.459915161,193.405838013,150.092681885,211.486114502,240.269073486,193.111709595,254.50743103,184.169778997
412,180.232406616,144.637542725,160.763885498,232.473342896,169.303192139,168.319885254,251.623901367,220.681884766,353.733337402,230.791900635,192.051025391
413,130.836517334,242.989685059,100.509010315,238.945663452,197.242767334,149.245300293,198.396865845,144.196105957,171.792999268,180.918640137,159.552141363
414,170.978881836,160.902481079,213.698272705,130.335861206,188.561264038,282.266998291,144.283630371,147.179138184,156.006103516,150.657958984,158.62459911
415,137.870758057,185.660369873,170.221664429,192.7265625,176.163619995,191.497512817,136.816497803,113.795547485,155.619018555,140.372024536,145.522143277
416,241.132598877,233.04675293,222.430343628,132.440185547,219.833572388,171.324996948,379.49029541,289.435974121,214.965454102,191.443496704,208.685788241
417,115.995635986,240.819396973,217.020523071,160.557113647,221.279968262,133.286514282,247.331253052,180.302047729,180.709182739,211.014953613,173.483326305
418,202.722305298,137.63067627,152.85925293,151.829086304,214.872055054,170.477905273,212.399887085,206.152053833,208.660476685,210.24130249,169.80409102
419,171.886001587,171.105621338,138.28894043,161.43800354,185.301971436,166.449493408,172.735595703,146.239379883,243.010971069,182.729125977,158.107736761
420,146.951019287,179.367660522,157.237884521,212.658599854,229.202026367,144.341033936,187.212158203,160.193191528,247.944213867,214.504348755,170.873830622
421,196.918457031,143.515731812,123.559928894,271.281646729,172.745025635,177.136734009,190.075363159,166.774978638,151.406707764,242.212585449,166.875196284
422,249.647109985,192.246551514,196.974334717,221.226272583,255.622299194,212.00579834,139.455459595,124.718002319,196.826599121,196.433654785,180.468734741
423,138.311340332,149.884689331,270.71395874,177.066299438,170.624023438,157.52911377,266.884338379,234.163284302,141.424346924,157.692718506,169.481283014
424,182.587753296,185.954650879,160.6353302,131.515014648,164.272003174,193.179779053,153.356628418,190.01210022,247.616043091,134.852127075,158.543766369
425,260.168426514,237.476455688,192.403198242,123.821220398,162.280395508,329.740386963,156.746002197,198.731079102,204.285995483,169.757781982,185.037358371
426,206.17489624,151.956314087,124.092903137,144.804122925,181.952835083,152.64276123,287.987640381,191.494537354,181.648620605,177.959350586,163.701271057
427,163.304092407,206.303909302,186.778137207,167.93132019,158.39112854,140.208587646,220.101501465,148.711288452,190.211898804,184.484329224,160.584199385
428,187.926483154,179.663742065,278.748138428,210.351989746,176.437850952,182.230484009,222.921844482,158.445083618,221.483825684,125.21987915,176.675392844
429,172.636917114,189.064804077,190.200897217,167.482574463,155.112182617,182.395965576,198.513961792,149.813079834,186.101211548,291.816558838,171.194377552
430,184.351882935,120.798553467,141.142608643,219.344024658,147.577484131,211.754821777,183.432678223,173.321243286,248.009963989,165.049514771,163.162070534
431,167.837860107,96.7873001099,306.400756836,165.828994751,133.533218384,188.414581299,170.787948608,165.314117432,219.678848267,205.918991089,165.500237898
432,156.848480225,188.964675903,123.727363586,185.412322998,204.089355469,149.328033447,119.642494202,208.381332397,169.246902466,188.881652832,154.04751032
433,156.595947266,111.472900391,183.280776978,167.398040771,132.329711914,159.324035645,135.125030518,200.138092041,174.061828613,229.566223145,149.935689753
434,167.415740967,193.155029297,133.198806763,196.50390625,165.377609253,162.680709839,210.566375732,224.027984619,141.325836182,210.302047729,164.050367876
435,145.368972778,115.425186157,159.455764771,177.730728149,190.80406189,168.761428833,158.537734985,158.239593506,234.073196411,244.195861816,159.326593572
436,154.503570557,152.159362793,260.533538818,212.898712158,141.96496582,208.132324219,187.779983521,176.049575806,119.623199463,152.735244751,160.580043446
437,230.094558716,139.949951172,143.332550049,131.338012695,160.671966553,182.262481689,231.408157349,150.075531006,209.087112427,236.155731201,164.943277532
438,210.785858154,216.587799072,170.515014648,180.602233887,168.816848755,200.566070557,170.733963013,183.257095337,164.529022217,165.883346558,166.570659291
439,170.898376465,216.327529907,194.540039062,176.521499634,174.204864502,216.694473267,122.522903442,110.100318909,151.731124878,155.724075317,153.569564126
440,165.022201538,146.527908325,239.127883911,168.61541748,257.240661621,151.125671387,112.999198914,147.403900146,193.662216187,144.543014526,156.933461276
441,194.506546021,167.91343689,155.879150391,160.768463135,177.329910278,173.231658936,191.325393677,188.81111145,225.877471924,132.485595703,160.738976218
442,202.395187378,163.228164673,237.517272949,182.76763916,162.061080933,273.742126465,188.582229614,180.379974365,208.957611084,253.018447876,186.604521318
443,126.959762573,271.843017578,173.029418945,160.90725708,178.470001221,231.850616455,200.389160156,180.610961914,239.142776489,149.185119629,173.853462913
444,201.704925537,170.969924927,121.409538269,176.158309937,165.187698364,220.843200684,159.750534058,195.335494995,157.090866089,153.107131958,156.50523862
445,168.933929443,190.245101929,242.474212646,164.50819397,137.105834961,146.593078613,188.38470459,208.723876953,248.973846436,192.313949585,171.659702648
446,144.272674561,171.165618896,217.660644531,159.799057007,181.963806152,180.766159058,132.755722046,212.522506714,179.377243042,197.008560181,161.57199929
447,222.828857422,120.879890442,215.420471191,197.017700195,184.21925354,139.018569946,167.096176147,133.418258667,251.182647705,114.690452576,158.706570712
448,170.775177002,180.818862915,172.185531616,245.584518433,116.725067139,220.727630615,283.827301025,151.630615234,182.675582886,209.89453125,175.894983465
449,162.290008545,179.000061035,150.896102905,164.283309937,145.192016602,152.471298218,210.156860352,221.78314209,145.263198853,195.376037598,156.973821467
450,207.391601562,157.417541504,167.633758545,142.920974731,145.47567749,155.109512329,197.879150391,182.20010376,130.831100464,157.283447266,149.467533458
451,130.062911987,174.775253296,133.334106445,159.920059204,183.341217041,192.859634399,283.314727783,161.578414917,152.813827515,310.762207031,171.160214511
452,208.649551392,165.477737427,148.846481323,269.512969971,216.327072144,198.939727783,203.272262573,179.142776489,173.524215698,122.326393127,171.456289812
453,169.297973633,200.820220947,135.180480957,175.126708984,162.086364746,133.322036743,188.905853271,185.55921936,119.319885254,149.232498169,147.168294733
454,122.327064514,161.425842285,176.316452026,155.527893066,183.92755127,118.934120178,231.096710205,194.942810059,166.394165039,152.92855835,151.256469727
455,180.19380188,142.034759521,186.640731812,187.876693726,207.980148315,125.727523804,175.615234375,182.198181152,157.800491333,125.652435303,151.974545566
456,147.467941284,111.975944519,123.368438721,234.528289795,137.98274231,159.764511108,315.939361572,157.436157227,205.889450073,160.217422485,159.50638719
457,200.754608154,182.617904663,316.200653076,268.381652832,152.21484375,188.896987915,225.36831665,162.449050903,148.18208313,145.664352417,180.975495772
458,168.311325073,200.334197998,177.382904053,154.317428589,147.979049683,192.82649231,168.266677856,408.184448242,122.85987854,115.184844971,168.695204301
459,149.744140625,230.573181152,182.703216553,226.109786987,179.157119751,161.493408203,220.909225464,262.444122314,214.697418213,146.810134888,179.512886741
460,158.717575073,163.73600769,152.433425903,97.238822937,139.553009033,190.403701782,178.210098267,167.800918579,157.656478882,270.050201416,152.345476324
461,253.491897583,161.542282104,242.437942505,168.682296753,197.721420288,143.757537842,110.823326111,150.04208374,252.607467651,181.165939331,169.297472174
462,241.435943604,175.662124634,142.118438721,192.740539551,165.380767822,202.185195923,129.238143921,197.143615723,155.032501221,163.684295654,160.420142434
463,172.36328125,223.138519287,180.464187622,403.288696289,122.895339966,233.077087402,147.260879517,226.350036621,161.094665527,236.089889526,191.456598455
464,151.337356567,138.644821167,190.3722229,161.612808228,181.125366211,171.942810059,131.689697266,122.252182007,153.525405884,135.893112183,139.854162043
465,159.103607178,205.098220825,130.639480591,192.178817749,164.458862305,337.881591797,190.325149536,151.337203979,267.243499756,148.938400269,177.018621271
466,215.721008301,156.141494751,173.384933472,171.977157593,190.820739746,133.459777832,245.990600586,137.157073975,149.120178223,160.64024353,157.673928001
467,206.479049683,152.29234314,206.971954346,160.506240845,213.899093628,145.185394287,192.940750122,230.504440308,137.242507935,129.976806641,161.454416448
468,228.968475342,111.172142029,190.429489136,89.0297698975,155.382125854,119.583488464,147.773040771,263.417388916,160.586410522,166.205200195,148.413411921
469,197.610168457,159.670684814,148.316162109,169.58026123,217.511459351,148.710784912,192.139968872,136.104934692,155.108627319,131.832763672,150.598710494
470,161.873809814,165.198440552,205.981246948,153.462585449,200.579956055,123.939620972,178.379898071,166.417556763,194.875350952,136.87387085,153.416576039
471,174.936096191,219.143005371,180.764953613,155.811813354,254.490310669,144.280441284,183.185653687,145.186737061,258.061279297,120.04940033,166.900880987
472,303.781097412,160.910232544,190.843399048,143.603668213,156.326248169,187.40461731,180.413513184,176.302536011,223.376678467,163.15461731,171.465146151
473,208.6275177,268.21182251,203.1615448,265.935516357,131.440063477,219.632781982,221.192901611,134.789489746,236.408233643,232.342330933,192.885654796
474,163.822219849,156.542404175,213.640106201,217.998657227,210.662948608,147.039230347,227.768615723,136.506942749,258.93081665,124.063232422,168.815924905
475,225.897857666,159.903747559,185.415084839,178.668197632,207.153778076,150.618484497,161.071105957,149.143051147,193.642120361,341.054504395,177.506175648
476,210.38861084,180.493087769,160.864044189,201.308563232,309.516326904,234.92010498,264.181671143,186.671218872,130.349822998,143.830780029,183.865839178
477,165.762619019,155.744552612,170.450286865,142.710586548,181.702545166,116.6822052,166.388473511,144.920623779,180.75869751,197.146392822,147.478816639
478,165.961624146,160.237609863,165.046813965,116.55821228,159.049026489,99.0344238281,165.124160767,200.073425293,116.607154846,294.281707764,149.270378113
479,132.743835449,253.593215942,238.372634888,172.642532349,180.695236206,187.263916016,261.733856201,171.554885864,193.797088623,153.313034058,176.882748691
480,171.573928833,277.692016602,254.035202026,186.609115601,220.336654663,195.877319336,154.929489136,258.590301514,166.099151611,179.014572144,187.705250133
481,184.247817993,168.481063843,207.252990723,139.594299316,201.020645142,141.241577148,140.346603394,246.906677246,136.329025269,139.203552246,154.96584112
482,105.501403809,210.756240845,137.951599121,173.270446777,155.271835327,153.209472656,152.596572876,190.147018433,109.659996033,194.03263855,143.85429313
483,189.291488647,149.071212769,249.992202759,243.855911255,189.71383667,158.656158447,156.898040771,146.121307373,148.456161499,173.623748779,164.152733543
484,156.185760498,157.000930786,180.804275513,187.430801392,164.029373169,175.343460083,164.760513306,232.400650024,121.791725159,146.13117981,153.261697249
485,148.720306396,126.677230835,131.88923645,166.486022949,152.113479614,184.184188843,206.875701904,156.742523193,140.842651367,196.616104126,146.467949607
486,155.458404541,157.157730103,180.718429565,164.33934021,142.462173462,151.372619629,218.816589355,136.718612671,175.733428955,149.437026978,148.383123224
487,249.961212158,210.400772095,113.643554688,197.70954895,185.383789062,193.648834229,213.196609497,213.624176025,104.668884277,206.754547119,171.726538918
488,201.323013306,113.41884613,260.033660889,185.226043701,135.555847168,119.60395813,140.361846924,191.763885498,224.309890747,183.518371582,159.555942189
489,161.432601929,162.549972534,134.525817871,202.179428101,229.676345825,117.102539062,183.285125732,258.481719971,139.914154053,188.484146118,161.602895563
490,217.784393311,232.941894531,204.442764282,173.536621094,273.004699707,176.075897217,155.275512695,188.258071899,177.801391602,172.928665161,179.277264682
491,166.084182739,192.986312866,134.816635132,135.86227417,174.4584198,117.387573242,182.099487305,277.223297119,147.447937012,158.161651611,153.320706454
492,174.325408936,194.2290802,211.984466553,203.559127808,190.569839478,147.22807312,215.906021118,142.873168945,159.738616943,208.222427368,168.057839134
493,147.080322266,152.25100708,175.026870728,197.33996582,153.915863037,124.957923889,136.898422241,196.524398804,131.890808105,121.364883423,139.750042308
494,197.179382324,144.546920776,121.773506165,350.862487793,218.16242981,147.954956055,130.87449646,255.001831055,140.173477173,130.710174561,167.02178747
495,129.289810181,210.904724121,150.926193237,171.552490234,136.110198975,220.433074951,104.789161682,152.568069458,190.830963135,201.640319824,151.731364163
496,264.853912354,181.41444397,244.254592896,105.79385376,112.559310913,174.691268921,174.78427124,147.27571106,145.281707764,205.276916504,159.653271762
497,179.721237183,146.304962158,133.105209351,288.736633301,106.384994507,172.795852661,128.891143799,203.399032593,180.158355713,191.944656372,157.40382524
498,149.274642944,219.454284668,209.248657227,133.467819214,247.642669678,161.454421997,112.567909241,153.031234741,183.796646118,161.57093811,157.409929449
499,172.056213379,190.907272339,143.380569458,153.151489258,207.162475586,234.858413696,174.836105347,163.044998169,155.021621704,190.880126953,162.299935081
500,144.026626587,186.313613892,276.030548096,162.683029175,144.958267212,178.624801636,205.934020996,164.992965698,165.531906128,133.011810303,160.191599066
